account_id,open_date,kyc_risk_score,segment,fraud_ring_id,open_day_offset,account_age_at_sim_start_days,is_cold_start,decision_day_offset,account_age_days_at_decision,txn_count,total_amount,max_amount,amount_std,active_days,rail_diversity,txn_per_active_day,device_degree,component_size,component_id,txn_graph_degree,label_any_fraud,coldstart_risk_score
acct_3027b51262,2025-09-04,0.14774094328412873,legit,,-119,119,0,90,209,8.0,892.47,317.47,97.72287880057273,8.0,4.0,1.0,1,2,954,20.0,0,0.06599018291821515
acct_1e171c1901,2025-04-03,0.5175128332667168,legit,,-273,273,0,90,363,6.0,761.76,289.41,101.4624592644984,6.0,2.0,1.0,1,2,955,13.0,0,0.49642908375552897
acct_450be9618d,2025-02-20,0.36653668081874935,legit,,-315,315,0,90,405,4.0,222.23,84.57,26.794982583809727,4.0,3.0,1.0,1,2,956,14.0,0,0.09483828662561686
acct_b32ca662e9,2025-01-30,0.2533626624431052,legit,,-336,336,0,90,426,3.0,390.63,193.06,56.680738350871884,3.0,3.0,1.0,1,2,957,18.0,0,0.00992694893757127
acct_992b8bdf85,2025-04-19,0.22487094075524702,legit,,-257,257,0,90,347,3.0,245.37,144.88,65.6162578939092,3.0,3.0,1.0,1,2,958,11.0,0,0.02538447317125387
acct_981c1ed01a,2024-06-11,0.29686367155834203,legit,,-569,569,0,90,659,6.0,493.65999999999997,155.13,57.857639311215124,6.0,3.0,1.0,1,2,959,10.0,0,0.014295817746828483
acct_da825abf30,2024-09-27,0.27175770614337036,legit,,-461,461,0,90,551,4.0,665.39,466.47,213.57813205397852,4.0,2.0,1.0,1,2,960,10.0,0,0.0058492631030976835
acct_c906f4fafc,2025-04-22,0.14062676522352519,legit,,-254,254,0,90,344,11.0,1068.01,432.22,115.30165296457652,10.0,3.0,1.1,1,2,961,22.0,0,0.08817506419503858
acct_54db7de889,2025-08-11,0.36053808956737504,legit,,-143,143,0,90,233,7.0,502.65,107.94,33.16324205818128,7.0,3.0,1.0,1,2,962,17.0,0,0.09734294792181715
acct_dfab649704,2025-02-01,0.3285591434137343,legit,,-334,334,0,90,424,6.0,314.86,101.85,34.57056763587585,6.0,3.0,1.0,1,2,963,12.0,0,0.03894501630516323
acct_8a15c558f1,2024-03-11,0.21748862438106303,legit,,-661,661,0,90,751,7.0,2609.8,1449.79,537.268026762204,6.0,4.0,1.1666666666666667,1,2,964,17.0,0,0.02810287739263851
acct_c716c3b84c,2025-08-06,0.13852129994433046,legit,,-148,148,0,90,238,3.0,318.59,177.14,68.343409582295,3.0,2.0,1.0,1,2,965,12.0,0,0.08671501741600827
acct_9173015110,2024-05-06,0.053744410185057045,legit,,-605,605,0,90,695,8.0,1149.45,583.88,199.1933524735272,8.0,4.0,1.0,1,2,966,14.0,0,0.2853435849327082
acct_67181406a7,2025-09-18,0.278433833385514,legit,,-105,105,0,90,195,9.0,1148.97,279.61,112.8197944733104,9.0,3.0,1.0,1,2,967,10.0,0,0.008235523083899304
acct_c62dc29024,2025-11-10,0.19720147545643496,legit,,-52,52,0,90,142,7.0,1820.02,693.75,277.4435216828995,7.0,4.0,1.0,1,2,968,12.0,0,0.02933539085578333
acct_a604fa2d5e,2024-12-12,0.0,legit,,-385,385,0,90,475,8.0,919.3199999999999,294.68,112.16681072657558,7.0,3.0,1.1428571428571428,1,2,969,14.0,0,0.4213279545905481
acct_7a0d5b34d5,2025-09-24,0.38450087816838,legit,,-99,99,0,90,189,6.0,1589.0500000000002,681.94,243.3808934503008,6.0,3.0,1.0,1,2,970,7.0,0,0.11007259782685463
acct_3b0df68b16,2024-12-27,0.17024487999242427,legit,,-370,370,0,90,460,3.0,214.02,113.61,39.05330587799194,3.0,2.0,1.0,1,2,971,9.0,0,0.05013172441416403
acct_29114ec9f1,2024-01-21,0.08311774840296926,legit,,-711,711,0,90,801,5.0,632.08,349.8,134.51048706327697,5.0,3.0,1.0,1,2,972,16.0,0,0.1910098643405704
acct_4a79ddd595,2025-10-17,0.42264465788310773,legit,,-76,76,0,90,166,10.0,1162.29,381.43,112.93104577081047,10.0,3.0,1.0,1,2,973,20.0,0,0.17553486712338995
acct_dedcc7a3ae,2024-07-17,0.2848048475780242,legit,,-533,533,0,90,623,10.0,1305.16,783.83,232.12981029300536,9.0,4.0,1.1111111111111112,1,2,974,19.0,0,0.01441895304122535
acct_d725e14a64,2024-09-12,0.5290935750258021,legit,,-476,476,0,90,566,6.0,399.55,176.41,57.37067593001382,6.0,2.0,1.0,1,2,975,13.0,0,0.5272059153600404
acct_db7ac96e04,2025-11-20,0.21321212544555307,legit,,-42,42,0,90,132,7.0,1321.02,439.38,144.3022481592353,7.0,3.0,1.0,1,2,976,13.0,0,0.032931470969231
acct_6f464aa6f6,2025-01-08,0.1788135778155569,legit,,-358,358,0,90,448,5.0,484.02000000000004,220.05,69.83453142965878,5.0,3.0,1.0,1,2,977,12.0,0,0.051764766680004654
acct_27a5db15f6,2024-07-18,0.31118778981718426,legit,,-532,532,0,90,622,4.0,312.36,109.26,30.129049105472948,4.0,2.0,1.0,1,2,978,11.0,0,0.029171824164651954
acct_796efcd6db,2025-10-21,0.23737310388989546,legit,,-72,72,0,90,162,8.0,1206.39,589.84,197.73971473613634,7.0,3.0,1.1428571428571428,1,2,979,16.0,0,0.015090713205597019
acct_fecceede60,2024-06-27,0.42606175008508507,legit,,-553,553,0,90,643,6.0,490.69,193.39,59.061331314716114,6.0,4.0,1.0,1,2,980,14.0,0,0.18260309159781
acct_32b0c67e12,2024-06-03,0.23629481298665958,legit,,-577,577,0,90,667,3.0,191.07,75.46,13.07890285918509,3.0,1.0,1.0,1,2,981,8.0,0,0.01568689080856403
acct_b87fdc922f,2025-07-20,0.26088910765026074,legit,,-165,165,0,90,255,4.0,833.35,642.75,290.9750485723246,4.0,2.0,1.0,1,2,982,8.0,0,0.0014449721425370107
acct_811624911c,2024-04-12,0.4642382073069673,legit,,-629,629,0,90,719,5.0,548.8199999999999,179.14,54.44660347533168,5.0,3.0,1.0,1,2,983,15.0,0,0.3028514451844451
acct_887a410b83,2025-02-01,0.3655552687899337,legit,,-334,334,0,90,424,4.0,485.52,244.72,87.64803705731237,4.0,1.0,1.0,1,2,984,13.0,0,0.09555683382843627
acct_5c84b22a7e,2024-08-26,0.16304667381787308,legit,,-493,493,0,90,583,5.0,627.46,264.05,89.95706987224519,5.0,2.0,1.0,1,2,985,11.0,0,0.05644607447016442
acct_575399ab3b,2024-07-27,0.3051647146017985,legit,,-523,523,0,90,613,5.0,439.11,198.11,65.11758188077933,4.0,2.0,1.25,1,2,986,15.0,0,0.019824739111003454
acct_63666c93ce,2025-03-18,0.36862638909583784,legit,,-289,289,0,90,379,5.0,479.26,269.6,102.04303734209407,5.0,3.0,1.0,1,2,987,13.0,0,0.0913789958181015
acct_a23f290059,2025-03-19,0.09563279978995634,legit,,-288,288,0,90,378,7.0,1300.09,628.56,208.4888145452321,6.0,4.0,1.1666666666666667,1,2,988,12.0,0,0.16421473164945855
acct_0e0de3a7c6,2024-12-13,0.08676899604528077,legit,,-384,384,0,90,474,4.0,198.3,75.35,17.822348330116316,4.0,3.0,1.0,1,2,989,12.0,0,0.18318974898472193
acct_73ca845778,2024-11-25,0.03788534644727429,legit,,-402,402,0,90,492,8.0,896.6500000000001,305.72,104.1072206137911,8.0,4.0,1.0,1,2,990,15.0,0,0.34296843721271075
acct_d62511578d,2025-07-05,0.26313824313365053,legit,,-180,180,0,90,270,1.0,139.61,139.61,0.0,1.0,1.0,1.0,1,2,991,10.0,0,0.011382251904996017
acct_4accf8b288,2025-03-07,0.24839010556902294,legit,,-300,300,0,90,390,5.0,431.17,189.86,58.14934935147599,5.0,3.0,1.0,1,2,992,19.0,0,0.006798064599482662
acct_afe9e42780,2025-07-16,0.0,legit,,-169,169,0,90,259,8.0,625.87,180.03,59.590686217970095,8.0,3.0,1.0,1,2,993,15.0,0,0.4213279545905481
acct_67f51cc65b,2025-06-28,0.23046412040408715,legit,,-187,187,0,90,277,12.0,2670.96,953.24,289.9519200268774,11.0,4.0,1.0909090909090908,1,2,994,16.0,0,0.023873368084502654
acct_0036fce7c4,2024-03-16,0.5015198500270528,legit,,-656,656,0,90,746,9.0,1296.53,661.36,205.9335206713834,9.0,4.0,1.0,1,2,995,17.0,0,0.42935874658535583
acct_58508e59aa,2025-09-24,0.20311868768809652,legit,,-99,99,0,90,189,5.0,514.67,303.03,114.130998988005,5.0,4.0,1.0,1,2,996,13.0,0,0.02478279260093109
acct_e5feda9248,2024-02-02,0.4547023216653477,legit,,-699,699,0,90,789,5.0,404.22,125.19,32.87077090668851,5.0,2.0,1.0,1,2,997,11.0,0,0.28218555221800906
acct_1339bdeadc,2025-03-01,0.317597568821971,legit,,-306,306,0,90,396,8.0,1247.8,586.84,185.51713305552903,8.0,3.0,1.0,1,2,998,18.0,0,0.03397990052281771
acct_4743482beb,2025-05-13,0.2637501324428654,legit,,-233,233,0,90,323,9.0,1054.12,414.07,137.8424390482763,9.0,3.0,1.0,1,2,999,19.0,0,0.007301028902318096
acct_e676ce75ca,2024-07-11,0.3433131436334243,legit,,-539,539,0,90,629,7.0,951.36,427.34,139.0274846242727,7.0,3.0,1.0,1,2,1000,10.0,0,0.062561710394088
acct_dd10442437,2024-06-18,0.15286164173286804,legit,,-562,562,0,90,652,7.0,669.65,175.98,52.480488074821,6.0,3.0,1.1666666666666667,1,2,1001,11.0,0,0.0624292745259723
acct_a7d0ca9caa,2024-06-25,0.0852396379737353,legit,,-555,555,0,90,645,6.0,653.71,342.44,120.97964182732014,6.0,3.0,1.0,1,2,1002,10.0,0,0.18558110830533403
acct_28251736eb,2025-03-27,0.2894041567397846,legit,,-280,280,0,90,370,12.0,1349.96,531.77,136.9157558722173,12.0,4.0,1.0,1,2,1003,22.0,0,0.014942987771925717
acct_7c1879a2d1,2025-03-05,0.17604482941694705,legit,,-302,302,0,90,392,8.0,1041.75,601.47,193.22660053770326,8.0,4.0,1.0,1,2,1004,19.0,0,0.05290439641188971
acct_c5910933c3,2025-05-25,0.24727776696092238,legit,,-221,221,0,90,311,7.0,766.61,260.31,97.57536862295096,7.0,3.0,1.0,1,2,1005,14.0,0,0.004758838899301148
acct_78164beace,2024-07-26,0.12139584077659069,legit,,-524,524,0,90,614,6.0,519.76,169.75,63.90216918592566,5.0,3.0,1.2,1,2,1006,13.0,0,0.11492699563499655
acct_d6453bb1b9,2024-11-12,0.20756623100636268,legit,,-415,415,0,90,505,2.0,233.05,219.18,145.17609324541007,1.0,2.0,2.0,1,2,1007,7.0,0,0.030534951776982476
acct_a0a2ca031e,2025-02-10,0.2887356956911898,legit,,-325,325,0,90,415,7.0,958.75,199.78,63.833739474028114,7.0,3.0,1.0,1,2,1008,15.0,0,0.01603188546444438
acct_79bfa73e84,2024-12-31,0.11198974070171638,legit,,-366,366,0,90,456,8.0,1213.28,280.11,104.75231657854366,7.0,3.0,1.1428571428571428,1,2,1009,13.0,0,0.12490143884854876
acct_f05ac490d5,2025-09-17,0.10822251184854159,legit,,-106,106,0,90,196,10.0,1717.21,560.21,172.05081480965634,10.0,3.0,1.0,1,2,1010,19.0,0,0.14254892712353123
acct_c62f09de9f,2024-05-11,0.18204461013027923,legit,,-600,600,0,90,690,2.0,190.32,165.01,98.78281733176068,2.0,2.0,1.0,1,2,1011,15.0,0,0.04911135775167027
acct_28df4b3375,2025-05-23,0.40901760746498067,legit,,-223,223,0,90,313,3.0,520.88,312.89,121.02650219407869,3.0,2.0,1.0,1,2,1012,13.0,0,0.15028862858204592
acct_b19c767fef,2025-06-17,0.289634793473991,legit,,-198,198,0,90,288,4.0,436.23,157.91,44.17863689990144,4.0,2.0,1.0,1,2,1013,15.0,0,0.013341276518025802
acct_ff80b393a8,2025-06-24,0.3098463329283668,legit,,-191,191,0,90,281,6.0,338.38,93.8,30.019553405516653,5.0,4.0,1.2,1,2,1014,15.0,0,0.03255750026797096
acct_0dbab775e6,2025-01-09,0.0,legit,,-357,357,0,90,447,7.0,569.6,126.79,39.704697634986644,7.0,2.0,1.0,1,2,1015,20.0,0,0.4213279545905481
acct_139cac23aa,2024-03-06,0.48970170133657154,legit,,-666,666,0,90,756,3.0,520.61,396.28,193.73334414429883,3.0,1.0,1.0,1,2,1016,13.0,0,0.39599670084544003
acct_e3d611f5d8,2024-06-24,0.2658815807683207,legit,,-556,556,0,90,646,9.0,814.8,291.45,102.69174066106777,9.0,4.0,1.0,1,2,1017,14.0,0,0.011486551497768917
acct_466a96a124,2025-03-22,0.3157754055570635,legit,,-285,285,0,90,375,9.0,1027.16,346.94,110.41323000941105,9.0,3.0,1.0,1,2,1018,19.0,0,0.034855969901111956
acct_81953d88d8,2025-09-02,0.3574726291977215,legit,,-121,121,0,90,211,5.0,902.39,295.76,96.99970061809469,5.0,4.0,1.0,1,2,1019,6.0,0,0.08992282273026204
acct_c5bdd3664c,2024-04-09,0.048120822185076795,legit,,-632,632,0,90,722,12.0,3086.32,742.98,240.86108491045712,12.0,3.0,1.0,1,2,1020,21.0,0,0.3018298110592039
acct_1b83b561b3,2025-03-19,0.27523495493033756,legit,,-288,288,0,90,378,6.0,495.77000000000004,192.05,63.38285585761079,6.0,4.0,1.0,1,2,1021,13.0,0,0.01016939208636922
acct_0affc40ef2,2025-10-22,0.4074430314663897,legit,,-71,71,0,90,161,5.0,471.63000000000005,271.55,103.74409467531152,5.0,3.0,1.0,1,2,1022,16.0,0,0.14767256902629866
acct_eb6c30c565,2024-02-20,0.21217907321377313,legit,,-681,681,0,90,771,4.0,1268.73,868.18,382.4794183024755,4.0,3.0,1.0,1,2,1023,12.0,0,0.031242955748244657
acct_a07f4f1c15,2025-11-16,0.09783832997872036,legit,,-46,46,0,90,136,5.0,1240.86,708.67,284.95315644856436,5.0,2.0,1.0,1,2,1024,10.0,0,0.1641691775719411
acct_62ddda7a1d,2024-04-04,0.0,legit,,-637,637,0,90,727,6.0,502.65,237.91,87.5247987144215,6.0,3.0,1.0,1,2,1025,14.0,0,0.4213279545905481
acct_66d597853e,2025-01-28,0.227393904728274,legit,,-338,338,0,90,428,7.0,1181.08,677.5,233.6277286523115,6.0,3.0,1.1666666666666667,1,2,1026,15.0,0,0.02320712921617198
acct_363873dd09,2024-03-20,0.19906447482617226,legit,,-652,652,0,90,742,3.0,943.6600000000001,660.57,318.0134837288088,3.0,3.0,1.0,1,2,1027,15.0,0,0.032644665792577035
acct_bbc1948df5,2025-03-26,0.39382238038200323,legit,,-281,281,0,90,371,5.0,407.83000000000004,114.28,32.18487812622568,5.0,3.0,1.0,1,2,1028,17.0,0,0.13878212988198202
acct_025c37ab6f,2025-01-14,0.22955338919726664,legit,,-352,352,0,90,442,5.0,603.04,165.05,43.925709100707756,5.0,3.0,1.0,1,2,1029,9.0,0,0.022898063888790184
acct_36f71afe4c,2024-10-22,0.324073789659071,legit,,-436,436,0,90,526,8.0,654.05,213.95,65.98072336188156,8.0,4.0,1.0,1,2,1030,13.0,0,0.030251482034709967
acct_b525a7473f,2025-01-02,0.31664322742102907,legit,,-364,364,0,90,454,4.0,317.63,106.83,20.243503278829976,4.0,3.0,1.0,1,2,1031,14.0,0,0.03480964135813823
acct_0101af1878,2025-01-21,0.36777756991697386,legit,,-345,345,0,90,435,7.0,705.5699999999999,203.5,56.44557108611884,7.0,4.0,1.0,1,2,1032,17.0,0,0.08971629847956811
acct_d78da1a2d6,2024-10-31,0.1102206284246752,legit,,-427,427,0,90,517,3.0,127.11,53.85,10.888360758167412,3.0,2.0,1.0,1,2,1033,8.0,0,0.13058000163945
acct_a3821d1be0,2024-01-10,0.13486866962297583,legit,,-722,722,0,90,812,10.0,2139.46,798.88,260.5762541922976,10.0,3.0,1.0,1,2,1034,15.0,0,0.09165196979191484
acct_5970f3ccb9,2025-09-17,0.3399067512641025,legit,,-106,106,0,90,196,4.0,472.65999999999997,272.53,109.47052647478529,4.0,2.0,1.0,1,2,1035,6.0,0,0.04739084902094301
acct_5be536c7a8,2025-10-15,0.13836823752759392,legit,,-78,78,0,90,168,8.0,2431.98,1506.78,502.2513961795285,8.0,3.0,1.0,1,2,1036,15.0,0,0.08776082982552036
acct_8a4f4f1633,2024-04-18,0.43196423760704034,legit,,-623,623,0,90,713,3.0,188.56,139.41,66.30027626890656,3.0,3.0,1.0,1,2,1037,9.0,0,0.21032080667822592
acct_852d1d6530,2025-09-11,0.35079071261593575,legit,,-112,112,0,90,202,3.0,449.67,299.54,135.8008140623612,3.0,3.0,1.0,1,2,1038,6.0,0,0.08615189350684573
acct_aaaddc25bc,2024-03-20,0.2784346466463095,legit,,-652,652,0,90,742,5.0,821.85,343.66,124.27087168761632,5.0,3.0,1.0,1,2,1039,11.0,0,0.008235523083899304
acct_58b4ef1ab0,2024-06-26,0.4136620389919228,legit,,-554,554,0,90,644,7.0,1164.92,328.08,125.55910211454017,7.0,4.0,1.0,1,2,1040,13.0,0,0.1590745044552651
acct_35cf21c8eb,2025-05-29,0.22160094104177197,legit,,-217,217,0,90,307,9.0,1449.67,487.34,165.89052671197885,9.0,3.0,1.0,1,2,1041,16.0,0,0.03286905952591074
acct_8db888bdc5,2025-02-03,0.1536111889657954,legit,,-332,332,0,90,422,7.0,762.0699999999999,219.17,61.610798489194984,7.0,4.0,1.0,1,2,1042,15.0,0,0.06000870035164794
acct_72935e90dc,2025-04-05,0.3161430074442033,legit,,-271,271,0,90,361,5.0,1868.7400000000002,1168.19,495.42882911675616,5.0,4.0,1.0,1,2,1043,8.0,0,0.03294406502075017
acct_bb3b65ee33,2025-07-05,0.06195300997174741,legit,,-180,180,0,90,270,5.0,457.35,152.54,56.19337505436028,5.0,4.0,1.0,1,2,1044,10.0,0,0.2406744387753681
acct_fcfb172392,2025-08-06,0.16307889767101588,legit,,-148,148,0,90,238,6.0,1046.0500000000002,350.36,142.70259456879776,6.0,4.0,1.0,1,2,1045,13.0,0,0.05544239543908238
acct_dee11334a6,2024-09-18,0.20614364870629298,legit,,-470,470,0,90,560,8.0,1208.3,426.25,147.73302617027977,8.0,3.0,1.0,1,2,1046,18.0,0,0.036900497914296504
acct_f5e76d4dee,2024-02-07,0.08489036936781383,legit,,-694,694,0,90,784,4.0,348.24,158.27,47.60279193492752,4.0,3.0,1.0,1,2,1047,13.0,0,0.18542674562935332
acct_1d9f7545e3,2025-11-30,0.16256674176885672,legit,,-32,32,0,90,122,5.0,446.1,168.69,47.31175435343737,5.0,4.0,1.0,1,2,1048,12.0,0,0.05458405375170042
acct_1bc19d7c3a,2024-08-13,0.34258399117143035,legit,,-506,506,0,90,596,7.0,2034.1499999999999,1386.37,489.76475634445444,7.0,2.0,1.0,1,2,1049,18.0,0,0.06067286429915462
acct_88bdd62911,2025-06-28,0.2325027450293421,legit,,-187,187,0,90,277,4.0,515.25,261.98,102.99496666504308,4.0,2.0,1.0,1,2,1050,15.0,0,0.023602609651272713
acct_41cf49134b,2024-05-13,0.20295522449551223,legit,,-598,598,0,90,688,7.0,960.5,414.84,136.86563007284954,7.0,4.0,1.0,1,2,1051,12.0,0,0.02412818970347458
acct_785f0380b5,2024-06-12,0.152010987105331,legit,,-568,568,0,90,658,11.0,1476.54,672.35,207.39518034200051,10.0,3.0,1.1,1,2,1052,13.0,0,0.06275391909841721
acct_8ff86076c3,2025-08-26,0.1123801501399071,legit,,-128,128,0,90,218,2.0,265.51,155.24,31.798591949959047,2.0,2.0,1.0,1,2,1053,10.0,0,0.12924813771203872
acct_2dc282b676,2025-02-11,0.1738224203234252,legit,,-324,324,0,90,414,7.0,713.73,330.14,106.90438850184019,6.0,3.0,1.1666666666666667,1,2,1054,12.0,0,0.049296468672922686
acct_0130251d86,2025-06-21,0.11038314402492747,legit,,-194,194,0,90,284,2.0,279.56,144.28,6.363961030678928,2.0,1.0,1.0,1,2,1055,13.0,0,0.13198377354589147
acct_00e9dcf890,2024-11-04,0.337565880854045,legit,,-423,423,0,90,513,7.0,818.75,273.05,83.19590912561804,6.0,2.0,1.1666666666666667,1,2,1056,13.0,0,0.05040225829197768
acct_cb74a561bb,2025-05-31,0.059548203904211006,legit,,-215,215,0,90,305,11.0,822.23,156.17,52.53610621623605,11.0,4.0,1.0,1,2,1057,17.0,0,0.2460437213522764
acct_b87adb59bf,2024-07-31,0.22360770456803974,legit,,-519,519,0,90,609,6.0,757.8199999999999,300.38,114.18548430806196,5.0,3.0,1.2,1,2,1058,12.0,0,0.028854480739749902
acct_829b489cd4,2025-06-08,0.29098104226441635,legit,,-207,207,0,90,297,8.0,1464.01,566.36,170.6703250997163,7.0,4.0,1.1428571428571428,1,2,1059,17.0,0,0.012963228698292879
acct_fda38ab5aa,2024-10-23,0.07556808640820431,legit,,-435,435,0,90,525,5.0,755.16,289.82,94.69273636346136,5.0,2.0,1.0,1,2,1060,10.0,0,0.1997014855349048
acct_0c6a263af8,2025-03-13,0.09851328413714014,legit,,-294,294,0,90,384,10.0,1714.3300000000002,780.47,227.337915645411,10.0,3.0,1.0,1,2,1061,19.0,0,0.16686524144421344
acct_bac4744161,2024-08-16,0.3734537103694611,legit,,-503,503,0,90,593,9.0,1701.48,635.34,250.33358584097343,9.0,4.0,1.0,1,2,1062,17.0,0,0.09216194267906735
acct_82e28b33fa,2025-11-29,0.0,legit,,-33,33,0,90,123,4.0,431.62,263.77,104.41020783429175,4.0,2.0,1.0,1,2,1063,9.0,0,0.4213279545905481
acct_bd4eb7f606,2024-03-24,0.39275464063451715,legit,,-648,648,0,90,738,3.0,292.29,132.24,32.919640034483976,3.0,3.0,1.0,1,2,1064,13.0,0,0.1360467209944344
acct_3c831aa018,2025-11-05,0.23163689485525443,legit,,-57,57,0,90,147,6.0,1071.3600000000001,864.29,337.3190072320266,6.0,3.0,1.0,1,2,1065,15.0,0,0.022501514867457263
acct_84c4c7f0d4,2024-07-10,0.16563171029226376,legit,,-540,540,0,90,630,10.0,1585.96,984.21,291.3879947271526,10.0,3.0,1.0,1,2,1066,19.0,0,0.05276367845094275
acct_9f284c94a6,2024-05-15,0.23567605608677478,legit,,-596,596,0,90,686,7.0,1659.35,624.79,201.3820805500496,6.0,2.0,1.1666666666666667,1,2,1067,15.0,0,0.013891467484737317
acct_5b6ba7e778,2025-04-10,0.0,legit,,-266,266,0,90,356,4.0,417.69000000000005,203.4,70.9410179303906,4.0,2.0,1.0,1,2,1068,12.0,0,0.4213279545905481
acct_97fb8ec8d7,2024-06-28,0.363131896147033,legit,,-552,552,0,90,642,3.0,366.35,202.84,85.84128746316269,3.0,2.0,1.0,1,2,1069,8.0,0,0.09607055333183526
acct_b276f9f08f,2025-08-04,0.19533665859958835,legit,,-150,150,0,90,240,9.0,1299.45,425.1,135.27081937727738,9.0,3.0,1.0,1,2,1070,17.0,0,0.03359060870382715
acct_a2df8c8906,2025-07-19,0.08362692960757681,legit,,-166,166,0,90,256,8.0,455.35,97.65,37.429998067821785,7.0,1.0,1.1428571428571428,1,2,1071,14.0,0,0.19217987408332246
acct_8a2a80bba3,2024-07-02,0.22913947598864604,legit,,-548,548,0,90,638,4.0,525.07,183.58,51.30215094580994,4.0,3.0,1.0,1,2,1072,13.0,0,0.020220982237219135
acct_48d4d38513,2024-04-08,0.16245073670372243,legit,,-633,633,0,90,723,3.0,77.94,55.65,25.718722752111933,3.0,2.0,1.0,1,2,1073,10.0,0,0.052514147030887526
acct_f4db0a8244,2025-08-31,0.304304610277551,legit,,-123,123,0,90,213,4.0,459.33,235.54,86.73949749105076,4.0,4.0,1.0,1,2,1074,13.0,0,0.019498669751437776
acct_1ec920c34a,2024-01-14,0.28850195755895286,legit,,-718,718,0,90,808,8.0,751.75,266.63,87.68648445089553,7.0,2.0,1.1428571428571428,1,2,1075,20.0,0,0.016094049460345542
acct_cdc7f8b3ee,2025-06-15,0.4393321845918263,legit,,-200,200,0,90,290,5.0,430.5,152.68,49.93394386587144,5.0,3.0,1.0,1,2,1076,13.0,0,0.24438384822025147
acct_49429134b9,2024-02-25,0.1218887477146137,legit,,-676,676,0,90,766,5.0,700.65,213.32,50.977047286009025,5.0,3.0,1.0,1,2,1077,17.0,0,0.11174305285668708
acct_25de434246,2025-10-03,0.3859227784623507,legit,,-90,90,0,90,180,10.0,1082.39,274.04,73.8016560262859,10.0,4.0,1.0,1,2,1078,14.0,0,0.10981292702033628
acct_6f2618ac67,2024-06-22,0.40174477712056433,legit,,-558,558,0,90,648,8.0,785.56,210.97,73.31178700785921,8.0,3.0,1.0,1,2,1079,12.0,0,0.14123358033692482
acct_baf74e057f,2025-09-02,0.2125173470012956,legit,,-121,121,0,90,211,4.0,527.46,230.46,90.37231194711501,4.0,2.0,1.0,1,2,1080,11.0,0,0.03227577753559744
acct_4d2f2060fa,2025-07-15,0.41297453150407126,legit,,-170,170,0,90,260,6.0,682.27,207.08,58.14174659112562,6.0,4.0,1.0,1,2,1081,14.0,0,0.15165915549587833
acct_23a03c2684,2025-06-19,0.2734315637775727,legit,,-196,196,0,90,286,6.0,1523.1,757.91,344.09906160871753,5.0,3.0,1.2,1,2,1082,18.0,0,0.008264157314055307
acct_7b0dab5e27,2025-05-14,0.22387783678784118,legit,,-232,232,0,90,322,10.0,1227.1899999999998,529.78,156.1523352691211,9.0,4.0,1.1111111111111112,1,2,1083,15.0,0,0.0268157525114677
acct_26fb21de23,2024-11-20,0.2845862875708389,legit,,-407,407,0,90,497,5.0,304.8,108.65,27.33545957177234,5.0,3.0,1.0,1,2,1084,17.0,0,0.015642983153778107
acct_3f96b5b2a4,2024-05-20,0.219715105001862,legit,,-591,591,0,90,681,6.0,1270.71,680.81,252.02678538203034,6.0,3.0,1.0,1,2,1085,15.0,0,0.0337510186455246
acct_cb41edfccd,2025-09-11,0.2594318447338045,legit,,-112,112,0,90,202,3.0,144.97,77.46,25.47812067899305,3.0,3.0,1.0,1,2,1086,9.0,0,0.0014890291834961397
acct_25fdab0f7b,2025-06-07,0.1686314165807801,legit,,-208,208,0,90,298,5.0,485.18,211.32,73.84405074208755,5.0,1.0,1.0,1,2,1087,15.0,0,0.04999380182427312
acct_f45594a240,2024-12-08,0.5997093578098504,legit,,-389,389,0,90,479,11.0,735.16,191.78,51.596513853342664,11.0,3.0,1.0,1,2,1088,16.0,0,0.6866287718491257
acct_970557a210,2025-02-24,0.036761603280871,legit,,-311,311,0,90,401,5.0,585.76,252.19,99.86989896860815,5.0,3.0,1.0,1,2,1089,11.0,0,0.34750488314993744
acct_a8beed7521,2024-09-16,0.15877718936573132,legit,,-472,472,0,90,562,4.0,330.92,124.49,48.975281520375155,4.0,3.0,1.0,1,2,1090,13.0,0,0.05588791961285376
acct_aaf040b7e9,2025-02-26,0.31928830930231,legit,,-309,309,0,90,399,3.0,271.28999999999996,115.35,23.878927949135402,3.0,1.0,1.0,1,2,1091,11.0,0,0.03266216006519725
acct_b1a8b03c3f,2024-05-31,0.3414225728850956,legit,,-580,580,0,90,670,8.0,694.49,328.65,102.04252649018447,8.0,3.0,1.0,1,2,1092,15.0,0,0.05337666010499436
acct_71323a1a8b,2024-09-11,0.3910607891810536,legit,,-477,477,0,90,567,6.0,678.55,298.38,99.94805919409674,6.0,4.0,1.0,1,2,1093,13.0,0,0.12809853587716669
acct_9894669ff7,2025-03-03,0.38584627460970133,legit,,-304,304,0,90,394,8.0,1023.25,547.07,179.6380906105782,7.0,2.0,1.1428571428571428,1,2,1094,16.0,0,0.11014946066594737
acct_fb4d10d2e3,2024-02-29,0.0,legit,,-672,672,0,90,762,2.0,517.61,467.74,295.4787106544226,2.0,2.0,1.0,1,2,1095,8.0,0,0.4213279545905481
acct_d7e611b79f,2025-10-13,0.2950074582270808,legit,,-80,80,0,90,170,8.0,1015.41,548.08,171.58857936833343,7.0,4.0,1.1428571428571428,1,2,1096,12.0,0,0.01390060511091131
