account_id,device_id,device_risk_seed
acct_6f0c9ac35c,dev_12523396af,0.5533982076178892
acct_d088f6f4e7,dev_a624b55c2a,0.702055062428583
acct_360c4eeb27,dev_9129c463bb,0.8811653206259396
acct_e39442a793,dev_3d2f154460,0.05160766497226266
acct_34235e0605,dev_e3bf597e1a,0.9733319096993783
acct_bf771b9bb3,dev_125b8d9d2e,0.7038177420203567
acct_1a758d6764,dev_5b0e987257,0.2842986844115174
acct_f7c239c484,dev_891f2d51e9,0.20447475501396606
acct_d880ee7864,dev_e4b9fdc371,0.29608791865459794
acct_0aba525c6f,dev_a3163fbc0e,0.8757257516664424
acct_dd79a8c3c7,dev_013dcfe6eb,0.2913901731959504
acct_d81e37ce81,dev_4433b9e973,0.4628211345572357
acct_4bed04d864,dev_faaf2d7ad1,0.7057380542422326
acct_85747409be,dev_0560b7ff41,0.8719898637238855
acct_60bac78717,dev_4fe435c3e1,0.6585711623461041
acct_d3a221f878,dev_db89e21284,0.7531091965344227
acct_58fc88591c,dev_2e4e8429e1,0.1733267962959556
acct_2a3744e8ee,dev_5e86230431,0.8774078276911388
acct_bd166e93fe,dev_90b24041a9,0.27571918361811065
acct_b8690e1e7a,dev_ef95e51fcb,0.1283781640565157
acct_225cae5c75,dev_28f1f90e63,0.9762442903406693
acct_b8206a47de,dev_d86af6b577,0.20163992545416098
acct_4afac1dc6e,dev_13a2308b5b,0.13665197007797647
acct_f7e4e36df4,dev_83e52ade70,0.6260209001017866
acct_4c2a5c040e,dev_0d3aafdbea,0.3188631494960953
acct_ab571747e4,dev_a26f823705,0.1333492051804933
acct_ab3a15520a,dev_ae19b08013,0.601121117215876
acct_b92898c723,dev_0ab9e21b5f,0.7589852272222355
acct_647d3a4280,dev_1512b05183,0.7931983742071566
acct_9d02841c59,dev_b91e9a340f,0.15551260101227238
acct_a8e42a52a6,dev_89935c093b,0.5568670679399422
acct_ad36e236da,dev_ccfb5f6340,0.8136783706814606
acct_af7dcf59ee,dev_587fb51513,0.16108701142418524
acct_affb0a657b,dev_8a7890be06,0.2076822517706749
acct_e1529a29bb,dev_0a14fd3cbb,0.00241139743167762
acct_0a3add950a,dev_f6a092bcca,0.5246341563952881
acct_664219f421,dev_fcfefced74,0.19468169686195091
acct_bda76585e9,dev_ff0af60c48,0.7242425757268991
acct_8bdaff1b65,dev_687d44c09d,0.9622138556176058
acct_05ea837539,dev_079c523911,0.20875548899907026
acct_a8c3f96b27,dev_ba1c152978,0.6490970117635326
acct_c9b0cb41ac,dev_cde7be2ea8,0.21183446145851137
acct_e317dd65e2,dev_380cd9a2c7,0.018006858979704
acct_437dff8c5d,dev_8aeb2a8405,0.7585541942145848
acct_1924230697,dev_7e8360954a,0.4340046766508928
acct_77d3e8dd76,dev_947abc5824,0.9467868615146531
acct_cadbc178bd,dev_4e804e9d05,0.5342858821434056
acct_bcc7a2aeee,dev_d2710b31fb,0.15748286897568398
acct_b4d4fa0f3b,dev_f493ea9f0b,0.4497744417972779
acct_e880b0dcda,dev_d80404d59d,0.2028917948060165
acct_6ce0b8bd4e,dev_9d343fb86a,0.8780292726865745
acct_55531da174,dev_c2be060568,0.6909031808875248
acct_4015dc70ce,dev_f844754ba2,0.3412388046547036
acct_787933bd58,dev_7fa4c57318,0.5278203228071404
acct_15b02ed976,dev_822bf4979c,0.6694801882130285
acct_cdafad90c8,dev_4867c6848e,0.7828577166454253
acct_54b9be0ee0,dev_d687862d30,0.08014720987054169
acct_767fe47066,dev_2879b96cbf,0.022518841995246786
acct_3027b51262,dev_44a7a381b1,0.11445269716988982
acct_1e171c1901,dev_de41faaecc,0.394996310172563
acct_450be9618d,dev_93186641ad,0.466706610082092
acct_b32ca662e9,dev_22d8caa91c,0.13646163021384838
acct_992b8bdf85,dev_46192587e3,0.4111531378996053
acct_981c1ed01a,dev_02358ddde7,0.4416227863618305
acct_da825abf30,dev_8c120fcc0b,0.10908996367748669
acct_c906f4fafc,dev_1526ce18c2,0.916659960195734
acct_54db7de889,dev_56c116e3ca,0.5991459275877076
acct_dfab649704,dev_f610d5fdf9,0.3885355304562821
acct_8a15c558f1,dev_95d1406c38,0.5069071834722066
acct_c716c3b84c,dev_e036b7975a,0.31419748646880674
acct_9173015110,dev_79006e3ad9,0.854331031644593
acct_67181406a7,dev_5731dba8c1,0.5750150415685037
acct_c62dc29024,dev_bec04a9a04,0.49489581439354347
acct_a604fa2d5e,dev_1a5a6726fe,0.9108854030955976
acct_7a0d5b34d5,dev_97ef245e81,0.8379796982340677
acct_3b0df68b16,dev_c5487f094c,0.8128018914258494
acct_29114ec9f1,dev_d171b46ae3,0.22560920423184416
acct_4a79ddd595,dev_dc04898d14,0.15312311146835678
acct_dedcc7a3ae,dev_27b3318296,0.6900965197127477
acct_d725e14a64,dev_2e914729b6,0.4686422563413959
acct_db7ac96e04,dev_e09fbee581,0.6837127129568435
acct_6f464aa6f6,dev_eaa6ebc4b4,0.7606272321111164
acct_27a5db15f6,dev_1226d3933b,0.2953135073447509
acct_796efcd6db,dev_b045c20c99,0.2846504331228087
acct_fecceede60,dev_79b4791ce0,0.4908315662581837
acct_32b0c67e12,dev_ac57ed9bfa,0.27354931352649736
acct_b87fdc922f,dev_e1626d956b,0.6672952760161995
acct_811624911c,dev_deec30681f,0.7467304458807168
acct_887a410b83,dev_0419d4c5db,0.47203894605324437
acct_5c84b22a7e,dev_588f0304e4,0.7237997655986432
acct_575399ab3b,dev_0bf1f4cb92,0.5104375690707762
acct_63666c93ce,dev_f4c00304dc,0.7128717219670092
acct_a23f290059,dev_a10e94b5e8,0.22496824779572533
acct_0e0de3a7c6,dev_c715110656,0.738843045933042
acct_73ca845778,dev_5ba7f8efba,0.7151240234570178
acct_d62511578d,dev_e7113b435d,0.26660570704917763
acct_4accf8b288,dev_9122af1943,0.555970991040175
acct_afe9e42780,dev_4543f256f2,0.8553116678744016
acct_67f51cc65b,dev_5bfbe054d9,0.24952264697243898
acct_0036fce7c4,dev_81b0a956ac,0.7359797840146763
acct_58508e59aa,dev_bf6aadbb74,0.9539667171468871
acct_e5feda9248,dev_0a28c58b07,0.8662419197575649
acct_1339bdeadc,dev_9bd894ce2d,0.40152008268027617
acct_4743482beb,dev_fa7f2db475,0.6072077329881385
acct_e676ce75ca,dev_d46a41e521,0.9917701342527039
acct_dd10442437,dev_c54d666097,0.5684374113757185
acct_a7d0ca9caa,dev_c459b4eb22,0.11502760243036658
acct_28251736eb,dev_9e026e256b,0.04543075477876091
acct_7c1879a2d1,dev_8b4abfdc61,0.7903145097440284
acct_c5910933c3,dev_8c2a158fdb,0.42362832540184614
acct_78164beace,dev_89f9eba080,0.24681289062919443
acct_d6453bb1b9,dev_5f5fdcb848,0.347672030660947
acct_a0a2ca031e,dev_451dd6fc6e,0.7573728665464523
acct_79bfa73e84,dev_ebf575e12c,0.46524733563382914
acct_f05ac490d5,dev_27de8078c3,0.8684994925258765
acct_c62f09de9f,dev_2ee9e19ff8,0.7349255887776993
acct_28df4b3375,dev_c1aa8ee867,0.974014150445425
acct_b19c767fef,dev_f35405fac4,0.8885037667898433
acct_ff80b393a8,dev_8d7f75cbb1,0.25454721178600914
acct_0dbab775e6,dev_ccf79a8e86,0.6590592328025533
acct_139cac23aa,dev_b3adb9d3ff,0.020543034528143878
acct_e3d611f5d8,dev_f179657e17,0.9911067244295982
acct_466a96a124,dev_4818e66c5e,0.26100610880259656
acct_81953d88d8,dev_e8144c41bf,0.664795093623584
acct_c5bdd3664c,dev_a0a5bf8aa5,0.8491536211995653
acct_1b83b561b3,dev_401ad7b50e,0.16046466272797144
acct_0affc40ef2,dev_9b627ddf71,0.8478793428104792
acct_eb6c30c565,dev_0956ff01d0,0.012245665790822424
acct_a07f4f1c15,dev_d768bf2e99,0.4419771380854074
acct_62ddda7a1d,dev_a66cbcc6bb,0.47203762253113846
acct_66d597853e,dev_30d23ee751,0.3740907132587359
acct_363873dd09,dev_4cee453823,0.5863847463004997
acct_bbc1948df5,dev_b8553bd29c,0.914842348702632
acct_025c37ab6f,dev_14207c5c7a,0.3269891143002891
acct_36f71afe4c,dev_81b859c82a,0.5792598871664242
acct_b525a7473f,dev_cd35868024,0.8774625257433228
acct_0101af1878,dev_bf1fcfc691,0.7729953951013782
acct_d78da1a2d6,dev_4fec1520d3,0.040733264805495994
acct_a3821d1be0,dev_8e7d0eb491,0.9427907641276623
acct_5970f3ccb9,dev_a18d162c2c,0.04664690425861273
acct_5be536c7a8,dev_6a74a41a00,0.5887584743743296
acct_8a4f4f1633,dev_31a7b044a4,0.5753536203151648
acct_852d1d6530,dev_c9e4da9235,0.7863902307023161
acct_aaaddc25bc,dev_43bbd15a66,0.14844305184897766
acct_58b4ef1ab0,dev_25cb380d1e,0.17937039206270378
acct_35cf21c8eb,dev_9d728c4d8c,0.7521069327383605
acct_8db888bdc5,dev_10a945ffaa,0.14950475241162509
acct_72935e90dc,dev_0b46fa30c2,0.46944512706563957
acct_bb3b65ee33,dev_024814fa9b,0.7316480902109319
acct_fcfb172392,dev_0de4f04553,0.6512419287826812
acct_dee11334a6,dev_4d498f9d24,0.21060418611309517
acct_f5e76d4dee,dev_4293cf2dc5,0.30396025868608556
acct_1d9f7545e3,dev_e6c984a1ba,0.968974903241041
acct_1bc19d7c3a,dev_6a3e158f2e,0.4486706201548839
acct_88bdd62911,dev_bc65221d26,0.04445747643638054
acct_41cf49134b,dev_537f96db9c,0.21958489946633264
acct_785f0380b5,dev_f7bae46e48,0.34243508966183767
acct_8ff86076c3,dev_5dc967edef,0.9994894042945859
acct_2dc282b676,dev_36a23ecad6,0.3026915474769186
acct_0130251d86,dev_8d3bf05b11,0.026395848782544973
acct_00e9dcf890,dev_df67852345,0.512921577555336
acct_cb74a561bb,dev_afccb670b6,0.08360538497397707
acct_b87adb59bf,dev_989819d9cb,0.27406759869572184
acct_829b489cd4,dev_950162e1ba,0.9923831760939391
acct_fda38ab5aa,dev_f84a4834de,0.7046385189301544
acct_0c6a263af8,dev_b7fb6029fb,0.05066662928287036
acct_bac4744161,dev_3e53ab838d,0.448686718591796
acct_82e28b33fa,dev_9612723532,0.1716375126288493
acct_bd4eb7f606,dev_a2346d1187,0.12294465640212127
acct_3c831aa018,dev_fdbb53e1ef,0.587065413348802
acct_84c4c7f0d4,dev_00f8fb753f,0.5056558896402157
acct_9f284c94a6,dev_7b80020dc8,0.7428665843155082
acct_5b6ba7e778,dev_dcd077ba1a,0.8923062282318597
acct_97fb8ec8d7,dev_49aff081b6,0.24668185743166193
acct_b276f9f08f,dev_bd802912de,0.9229919866553971
acct_a2df8c8906,dev_2afe8912ec,0.5179917725540955
acct_8a2a80bba3,dev_a78d2c164b,0.25883491818511717
acct_48d4d38513,dev_71df1fe64b,0.8457858381026093
acct_f4db0a8244,dev_720b5530a5,0.0355299180290225
acct_1ec920c34a,dev_3861957d6d,0.5595093774729606
acct_cdc7f8b3ee,dev_265fe3b8a1,0.7216215350299666
acct_49429134b9,dev_4aaa56bc74,0.27997768715614324
acct_25de434246,dev_0e19785d79,0.8634919175632179
acct_6f2618ac67,dev_ece686e58a,0.24028456335798487
acct_baf74e057f,dev_b636004014,0.8398742827317391
acct_4d2f2060fa,dev_87efa95d77,0.07854496383245724
acct_23a03c2684,dev_e87e8f63e0,0.1599275918684313
acct_7b0dab5e27,dev_7b39583376,0.38098458390190815
acct_26fb21de23,dev_90b017d56b,0.8540555127981793
acct_3f96b5b2a4,dev_2673b13293,0.14458536512678244
acct_cb41edfccd,dev_0de8acf409,0.8754382397942415
acct_25fdab0f7b,dev_aa8d034931,0.22973152661279372
acct_f45594a240,dev_364b98e298,0.45250839859452874
acct_970557a210,dev_6bc3bb8ed0,0.35273440426033775
acct_a8beed7521,dev_b1a76b1dde,0.11812622661452354
acct_aaf040b7e9,dev_980676f640,0.9443097395191401
acct_b1a8b03c3f,dev_ff23630163,0.4381782907522135
acct_71323a1a8b,dev_1936eb0f75,0.6903312613561945
acct_9894669ff7,dev_6ca266ef91,0.5752676766640311
acct_fb4d10d2e3,dev_cba49e8c46,0.5017159168522074
acct_d7e611b79f,dev_f44b7cd51c,0.616577623556849
acct_75319aca42,dev_39ba431a2d,0.8983423062024289
acct_c591a4e82d,dev_6dfad5fc3a,0.6993123756941095
acct_3bb58bb95e,dev_f9597e0069,0.5324800794552211
acct_c67c9e1fd7,dev_875176646f,0.6451859606659763
acct_e09ef8b02d,dev_2b56f553f1,0.6063942805090216
acct_d08b5db61f,dev_0eadd02f2a,0.4331212074863131
acct_3cdfca4900,dev_8c7f35036b,0.6247640101304504
acct_e93f778dce,dev_9500f636c1,0.4435698001641636
acct_2f8d8035c2,dev_1bef2aa050,0.7576143778719123
acct_417115ded7,dev_efda717b9c,0.9689124835222855
acct_f3bcdec2dc,dev_a33ab9f5a4,0.9598653574972292
acct_1bbc9b65b4,dev_8c7ec17df0,0.8207357864249805
acct_ee1d9c2e9a,dev_52009b68f6,0.6017588970594852
acct_a476fbe030,dev_49d651b0a1,0.7493319880707405
acct_25dd54bc15,dev_7b4bbe0a3a,0.1780482952575544
acct_b5c7b2f4e0,dev_1ebc2e156f,0.47901845731392256
acct_35effe5880,dev_f073086ecd,0.25730476499136434
acct_c021d750de,dev_676579157d,0.003494981109347095
acct_666618dc3a,dev_ab92031042,0.966737574672076
acct_d2e00071a0,dev_e8a58a678e,0.8638485618518413
acct_66acc70728,dev_439cfa254f,0.5136986184699268
acct_9efcc2e190,dev_264c4090f6,0.2541522881190068
acct_da179dacf7,dev_51467e7ce5,0.6929752101992367
acct_9de0e1b189,dev_acaeed1f08,0.4348010845499275
acct_4ce8539a6e,dev_357796c6b5,0.8033495334226994
acct_6e166d7093,dev_66e9d04fdc,0.9995181101809494
acct_7f60076faa,dev_73a109a0f0,0.3490826074898701
acct_ee902af01c,dev_fffd6b8737,0.24440304347804775
acct_5f4ddf1bde,dev_a201ab658e,0.26738248879475823
acct_44406edd10,dev_970884bf03,0.09334624568067196
acct_88d2e4faf0,dev_2ddfbd5c49,0.3940461965001554
acct_f199c36413,dev_68979168f8,0.017425052716909306
acct_d3a3f4581c,dev_3abf54b2b4,0.1143955574012756
acct_95f6b75806,dev_76bed452f4,0.2716957472726703
acct_945f9108be,dev_e40ae18a7f,0.15986277590948073
acct_dcaf9b8bfe,dev_090c9323c1,0.7321590995007252
acct_0374253a79,dev_93c04ed4f6,0.10560479086790031
acct_a992ba616f,dev_a508bd5a73,0.8659941050245247
acct_841d4da15f,dev_17e06ff2ee,0.22111450371095287
acct_a24ed19427,dev_20a185f6ff,0.10859061697156769
acct_13faf6008d,dev_568e662200,0.010106644431258527
acct_bf726cc107,dev_06cd1e23bd,0.7152050043221464
acct_debf129669,dev_bf21c4e672,0.256616745938542
acct_7468607f21,dev_40dc5faab1,0.5094986051377748
acct_3f5c68a79f,dev_585b2056c2,0.11161604667215574
acct_e78d456264,dev_e833d5efa2,0.9852959232362493
acct_0870d92e55,dev_be729d0fc5,0.1253847390699553
acct_0f0d277d26,dev_0ac3df6bc0,0.4119259266418782
acct_f777d64ebe,dev_4bf8bfbabc,0.8516495023344659
acct_9d14dbad0c,dev_9986231ca3,0.24488694848040682
acct_376d4dfc2e,dev_8103058fdc,0.2669717853461734
acct_54a00e7026,dev_18efd47bf4,0.8084995158907329
acct_f376514f97,dev_d434841e03,0.2733396571920127
acct_45b5ccc629,dev_a734248d69,0.0028713110948129783
acct_4dde6e9aa2,dev_880e51b1a8,0.4279137204899498
acct_83b529b365,dev_34e18abfd4,0.01253520967847499
acct_616dec6157,dev_9658df12d1,0.9097922838293668
acct_0a5a977a8e,dev_790700a1b2,0.6418132241792209
acct_59b61a24ba,dev_1b1eb1a962,0.5830142662212422
acct_05e6451558,dev_af99b0fbe2,0.2015895108623631
acct_7bb06b1a76,dev_0300a443c3,0.6999461854286363
acct_fb1a42fad4,dev_f2f165980c,0.6772546436783458
acct_5c0a93c48c,dev_1a363a50c6,0.060463573925364944
acct_01cf53e4b4,dev_80d96499a4,0.8808465308105725
acct_2ec68cefa0,dev_647635694a,0.5794133629298055
acct_9dff3af69e,dev_aed5173192,0.7924668810386102
acct_fb471e5613,dev_92b63f5f6c,0.2629140721288442
acct_1764dd197e,dev_82962fadc7,0.12204779975345414
acct_6cd3c56a15,dev_80d56f5e0a,0.7024495731867846
acct_5100dfad22,dev_299373db56,0.7938826862551621
acct_efc7d3acec,dev_9eacdd7027,0.3860335336192914
acct_6031185ad5,dev_b2ab4b7586,0.02369227531631124
acct_e167dcbf1c,dev_ec51cefac0,0.8182540246538645
acct_86a232265a,dev_4ac4e55578,0.20609390633044067
acct_3c471f0028,dev_ad24aaef64,0.3390319418974882
acct_91148e2d9f,dev_74e0804844,0.6282310077771303
acct_9b102e1256,dev_53ff923253,0.09995471921130272
acct_3aac15b521,dev_306a21ad9f,0.07199576613846315
acct_e850421e25,dev_40fc45cb89,0.02570377157527426
acct_6d3b973034,dev_501401025d,0.9166398602394554
acct_b4f01d7797,dev_b1db9a086a,0.31138274426865564
acct_7a60f4cb5f,dev_e8181b1fab,0.6606588151171319
acct_53061f468a,dev_8eba65a8ac,0.9892352490177422
acct_facdd2efe8,dev_9bd4565bb6,0.6694507935619435
acct_d031ba9abe,dev_3a0916e914,0.52509479585618
acct_51a5c3bcaa,dev_664d7232cb,0.5209199335172385
acct_9d258db87d,dev_0175d32165,0.3769171484555517
acct_d7feeeb304,dev_f3eb338dbf,0.5997796559550853
acct_9995113ce6,dev_ae5173cf5e,0.9587913895457043
acct_b1ef6a8bac,dev_69314f74bf,0.7880440336983101
acct_c7a3f3eec8,dev_dcbcb7045c,0.4242266170332375
acct_f2b2c56917,dev_c4cc1510d7,0.33244482903253325
acct_8ba7bd2d18,dev_c9967c7cfa,0.8835315296231214
acct_98aa63984e,dev_b2739a0464,0.1357858256265938
acct_dca5f245b3,dev_49809bca30,0.8495852569643018
acct_e7cf91556d,dev_fe68160b1b,0.25507676134233237
acct_4094e971bb,dev_6c9dc92eb2,0.7156292357759177
acct_a945511774,dev_61b219fa75,0.80622058077483
acct_67c93faab1,dev_2d00d00d14,0.4769965172634726
acct_89492a8818,dev_3e460cf331,0.19228397614227433
acct_f060af70b7,dev_b27e03bfd4,0.8447677434623754
acct_e423415255,dev_f3a36990cd,0.36750834505331476
acct_343ccbe65c,dev_48f997fa82,0.3206802604825193
acct_da3772f64a,dev_13a6dcba8a,0.5100161823534396
acct_5fba563707,dev_35108bde85,0.4350862411039177
acct_c0c604e234,dev_41b48bb5d7,0.6830522170387242
acct_03d7e4b353,dev_62ebe57266,0.13719780837266538
acct_a5672d4933,dev_90f4fd443e,0.43568965404787297
acct_24fbc9f63b,dev_41e412de8b,0.891701811225204
acct_66b2e0e388,dev_5c2278e0a6,0.03606270943972545
acct_8ec20c79f0,dev_7bfaea3208,0.4573383331533264
acct_5a7e28e6e8,dev_8a0b58e0f3,0.6605319663852102
acct_e0ae7e736c,dev_dc7de3ec6b,0.8877110870419853
acct_64fc65139c,dev_ce1f1c837f,0.5937862269331757
acct_c52435dbac,dev_e64f698334,0.8244842712393285
acct_772ba878c6,dev_564f175218,0.22269101895928645
acct_aa60e216b7,dev_807c69a6b7,0.35280943622785954
acct_cd532318c6,dev_34d96c1f2d,0.9421322739280427
acct_b8223def21,dev_fb36aaf823,0.8859751130926863
acct_4d41817707,dev_1c27533d0e,0.5579529826887045
acct_ed5524f32f,dev_c6dae11b25,0.47548833779484523
acct_2559ce045c,dev_acf19572a0,0.4510673914544585
acct_f8f959e170,dev_c0347d72d8,0.05878966156701604
acct_c3673ddb88,dev_b5ea498c6b,0.8923771039565669
acct_6801634101,dev_c1ebc05d51,0.8181495084153355
acct_824ff66941,dev_4d2f888aba,0.4562511447278671
acct_b44b583820,dev_9af900e990,0.2794399727194734
acct_7ab0bc758e,dev_adaf3b7113,0.34292060642653055
acct_993a5fdae5,dev_01589cbc0d,0.12316058587288947
acct_00d54bfdda,dev_92ce8992f5,0.7217897413057226
acct_447306d75a,dev_e5a76e4fcd,0.5566698565548577
acct_e4d44b0359,dev_6a8105e162,0.23410342282489494
acct_969d157688,dev_eb8657f7c8,0.6230055720776897
acct_6b89dadb34,dev_453a85ae20,0.9792302142549747
acct_8cb1418952,dev_d16608a7cd,0.1223951354761792
acct_622efdfad8,dev_69b1f580f5,0.45848501062532776
acct_d220f92572,dev_f606e15ece,0.4941588209221267
acct_830f59f60b,dev_e0f0f829c1,0.16679721382380241
acct_b82d4c574a,dev_4f7036d401,0.5315802109973148
acct_8065bccd2f,dev_88def6317e,0.60597725854809
acct_08ddb15e9e,dev_2236de3ec4,0.1573445388184953
acct_90d9b9761b,dev_7c0b383bbb,0.1547238990088764
acct_739809d231,dev_022d12db72,0.856348715633756
acct_1dc84de60a,dev_cc17f7ee5e,0.31138743667004487
acct_e2c0994eb2,dev_f6c91612a9,0.630333387078631
acct_e9152f7439,dev_d49f3f4482,0.6267730756752141
acct_e41722986d,dev_72b9dfa22e,0.839170875582635
acct_9dc8ee4c0c,dev_d85abe46fd,0.7398946312315234
acct_38fe610655,dev_ee214ef950,0.8405764334382778
acct_15d19fe61b,dev_e1fab450f8,0.6252147896506657
acct_3a8f6822b3,dev_21e8a8720e,0.449457160513994
acct_6c5e7a3e66,dev_467e2856db,0.3935665213130747
acct_75b66edcc5,dev_ef71b11a0f,0.37902976666143584
acct_493736e857,dev_e06184cd61,0.4183930979091578
acct_a2ca2df280,dev_5f0c7fd9b3,0.12930925215377032
acct_395cacd7d7,dev_e2521343c7,0.423958371003167
acct_47acb6ef65,dev_13720d9d25,0.38944490720262115
acct_183bb92d7b,dev_73bbcf4c24,0.03457166331823147
acct_d583891d07,dev_26200473b1,0.27513075532634
acct_a0a811e4ca,dev_f49fb37574,0.7519069747402168
acct_30124ab0a4,dev_45179db7d9,0.5779455714096253
acct_74dcecec92,dev_669465341f,0.8061674967560302
acct_c88a569957,dev_1dab2c0a3d,0.5426880443807649
acct_257ec00ae6,dev_999391605f,0.8540837654752674
acct_68d6f8d8a6,dev_3ba927fcad,0.7960670996017167
acct_66a81e7f6e,dev_e1405e2a0d,0.09828457014224712
acct_d5de55c7ce,dev_6c2529b103,0.9770063680159924
acct_3dcd491eef,dev_1310dd12c3,0.014747446901328787
acct_82203ecb4a,dev_4f85af25f7,0.5968380379296185
acct_81705629de,dev_2b388ad66e,0.7925115093167623
acct_598808d98b,dev_7a5e125c61,0.33189413985090344
acct_83d7134987,dev_a588776606,0.5985697922971579
acct_791da3672c,dev_3515915e5e,0.3621225308474483
acct_0f45564eb9,dev_b6a6dc3d69,0.0606149750075019
acct_0ce0bced99,dev_3bd4c35557,0.008461519089330904
acct_6694361bce,dev_8326316ce2,0.09486203011118832
acct_c832909a3d,dev_6d8d6b0a34,0.0984095941200468
acct_4dd30080ac,dev_8eca6b17cd,0.6108897773937499
acct_5e4e6f5df4,dev_26422c4daf,0.5258652309625133
acct_936115a2b1,dev_9048c6b219,0.45546330017314207
acct_1c92e96e26,dev_5d800563a3,0.6919214756024176
acct_970197f562,dev_3b17af431c,0.016826137012448394
acct_bd22bdadf8,dev_639f243fde,0.2709834814157309
acct_1606088622,dev_2473d5bd17,0.7773927312876279
acct_635e6668c0,dev_516bdf9753,0.9099771065171185
acct_6c5495e852,dev_34238bfb7c,0.4383365962375816
acct_f3f5f1193e,dev_0f673c09b2,0.08148398013846636
acct_d25c70f863,dev_89ddace40b,0.798728739228488
acct_244403a4e9,dev_82a4394e10,0.8851704332727336
acct_4e0dae7e6c,dev_1a24c4a4c0,0.41366027069371947
acct_2cb0105198,dev_9df29152ab,0.24335525392027701
acct_e2fdc3a537,dev_de55429c5e,0.04397166822294529
acct_4250fae58b,dev_83d1e3ce7a,0.591082821894856
acct_2965b50f99,dev_0b6cb333f5,0.9098694905624992
acct_212ee79b3d,dev_064c288825,0.6778880255203257
acct_d34379d260,dev_eaa5126881,0.31724859789473436
acct_7a2b03786e,dev_69df9f30ce,0.6428883242899669
acct_9bd2a756d3,dev_55c83abddc,0.8320684074480255
acct_bb7c4e297d,dev_3956df5098,0.4758300593494579
acct_e7867c8df5,dev_dd59a7be08,0.8197484899978386
acct_5f35c42065,dev_8410808ed3,0.3919096766663541
acct_fa4854a2cb,dev_cf9aa0c764,0.34850567859577064
acct_8aec70e386,dev_3075d630c7,0.582988625878554
acct_310dca3329,dev_d2b8cfd374,0.46468641769448127
acct_009d87088d,dev_7fb91a7072,0.9771119204610832
acct_973eadd7bd,dev_508bd1c695,0.5163894235281747
acct_2b84d3a681,dev_e2e711cd49,0.38517202891602154
acct_12ceecfe56,dev_f5c0f27a3c,0.39493354312853624
acct_79a3935a69,dev_6a74772207,0.5479399506131166
acct_c95a418540,dev_d166326ae5,0.3549120380081954
acct_60ff79ab57,dev_857dcb2f42,0.722906601964936
acct_b16f4fcc3f,dev_420047c4a6,0.3806629277016409
acct_5e99338e8c,dev_8c5d7a0f87,0.3841443865252431
acct_134364cfc8,dev_79c3dbc83b,0.6169732493768046
acct_901e562a66,dev_a861558a4b,0.06084687269600997
acct_0b51e283c4,dev_db09480104,0.6553549181151461
acct_8325bf6d8e,dev_978a414a23,0.5049722171586871
acct_5d49e878f9,dev_2c8a6d929e,0.45302611428664163
acct_ee721de8ee,dev_18de8836c4,0.7192529907079513
acct_f7c42fce22,dev_4d5d648987,0.758255782004861
acct_652e01f98c,dev_d864a21236,0.8462608634124593
acct_3b5e014499,dev_96bf34b4dd,0.37480312081744727
acct_5814c72076,dev_f4eacefebe,0.3270376922533811
acct_e20a3dc441,dev_ece8c8fae1,0.7143421014945195
acct_a013359133,dev_ae547909b3,0.5818048591404459
acct_19910ca672,dev_f72ae792d7,0.6318015463518166
acct_6257074168,dev_9023b80932,0.5555229071058353
acct_4da671a0f8,dev_8bd4aeeb78,0.7726930232038545
acct_7ecadef9af,dev_ae3e4befee,0.19004088849215317
acct_9a18f84b7b,dev_7c00541f84,0.5557121327413967
acct_f654d91515,dev_585f3ad7b5,0.1581017889436298
acct_2768e15b61,dev_0592c4710f,0.4072519392909919
acct_d238817cce,dev_40f4984bd9,0.6639938234160748
acct_5b220a277f,dev_ef769c1ffb,0.4930716083141704
acct_b685af865e,dev_54cefa87fa,0.37959153667218126
acct_4bdd57ee2e,dev_ed1a41214d,0.8849700014156061
acct_1455fbf281,dev_cd367de5b8,0.7728257144974784
acct_f6be3f72aa,dev_9374ab41b3,0.526290785000375
acct_dbedfc9d30,dev_4534bf5bfd,0.9500531556754879
acct_b0b843e505,dev_5e7230ca36,0.42436528943499385
acct_29eb392158,dev_22cae13a86,0.788072927588106
acct_0e8dacac0d,dev_3c3319d490,0.16793623980141792
acct_ab5aba2d5d,dev_7dbfa51002,0.28579247711059697
acct_b2ed0026c2,dev_1e894086d0,0.33808558133395483
acct_68c77006d7,dev_4fb50065f8,0.10582075270452329
acct_2c57a58133,dev_623e70f187,0.5018048150760679
acct_2f6dd90abe,dev_de1d488f4e,0.19226013412649567
acct_8e05be4df3,dev_65808ab419,0.6341858894496586
acct_016e941845,dev_cf23a4e198,0.1900923595730183
acct_47d9548bb8,dev_197481857b,0.12350625733927534
acct_9f32cabd60,dev_8aabbc06d9,0.9690867275989246
acct_e7ab215de1,dev_2d23985276,0.6582403058111063
acct_8ae9c69e85,dev_c8e7e38527,0.9364509147084885
acct_b250057206,dev_87f879936d,0.48988779199323196
acct_189069c2d8,dev_6ccfb38873,0.033402463063374244
acct_3a1706db71,dev_6c0b7ef572,0.5743711704314439
acct_8e8c0c1573,dev_2724cf6aa1,0.5583288868357085
acct_d508858778,dev_55630199cd,0.014975605936593972
acct_db97a73576,dev_9d96729e7d,0.8612420444018316
acct_e80756e831,dev_49cf36ee94,0.6199706806164247
