transaction_id,account_id,device_id,counterparty_account_id,timestamp,amount,payment_rail,is_fraud,fraud_type
txn_056909b9eb,acct_88e6600b8c,dev_a4d2cf9f85,acct_cbabc1ffea,2026-01-13 17:39:09.946128,51.1,Wire,0,none
txn_8b8ff3e388,acct_c4c5e565f2,dev_5f1ca072bf,acct_3367670617,2026-01-13 17:39:32.770378,19.56,Wire,0,none
txn_15c68caf03,acct_b083a05695,dev_d16be2ad9c,acct_ac265c0d4b,2026-01-13 17:43:05.459557,354.72,RTP,0,none
txn_917a316b3a,acct_a73b84c412,dev_7ad0c84385,acct_8401f5fe1c,2026-01-13 17:54:45.041920,205.33,ACH,0,none
txn_17e56bd62a,acct_9ba0ad5273,dev_16d604450c,acct_8aec70e386,2026-01-13 18:00:49.486522,221.85,ACH,0,none
txn_a135c74362,acct_07cb9888de,dev_d385ef40d1,acct_f314285c9a,2026-01-13 18:09:16.344134,33.36,ACH,0,none
txn_44a95e6186,acct_7b33c5d169,dev_a4cbd243bc,acct_d5c33d68f8,2026-01-13 18:15:40.260199,75.44,Check,0,none
txn_150f35a779,acct_4de8f57d7b,dev_9952a4f788,acct_71323a1a8b,2026-01-13 18:31:51.477665,81.63,ACH,0,none
txn_8731495a3f,acct_085e1f88bb,dev_df4c59cf72,acct_7874a15b74,2026-01-13 18:33:12.903957,27.5,ACH,0,none
txn_f32aee44d1,acct_8db888bdc5,dev_10a945ffaa,acct_80f6949779,2026-01-13 18:35:40.679201,35.08,ACH,0,none
txn_d19110db3b,acct_fff2a4edbf,dev_00043aa891,acct_4f5bfb7c54,2026-01-13 18:58:18.261628,15.89,ACH,0,none
txn_e4bc6ea94b,acct_d7e611b79f,dev_f44b7cd51c,acct_53d4dc4810,2026-01-13 19:07:34.412262,63.94,ACH,0,none
txn_1cdb161b57,acct_189499cad6,dev_0f10086077,acct_ffa8ea8f59,2026-01-13 19:24:01.204632,382.01,Wire,0,none
txn_0cdcba4436,acct_ee902af01c,dev_fffd6b8737,acct_00265502c4,2026-01-13 19:30:33.356277,226.14,ACH,0,none
txn_ab960f9f66,acct_402507f03e,dev_75d841ce39,acct_ace1555c38,2026-01-13 19:37:15.351438,41.07,ACH,0,none
txn_14081718d5,acct_04e1b10016,dev_95e94484d6,acct_a6b872595c,2026-01-13 19:58:39.667952,28.82,RTP,0,none
txn_9ab7b0daeb,acct_a42ed7aeb0,dev_88fe571578,acct_b276f9f08f,2026-01-13 19:59:59.517466,145.51,RTP,0,none
txn_18bf039f1b,acct_4a79ddd595,dev_dc04898d14,acct_fda38ab5aa,2026-01-13 20:07:46.324166,23.61,Wire,0,none
txn_c6d78202ad,acct_d42691c0fe,dev_628f9d67a2,acct_70afbed307,2026-01-13 20:09:17.667645,194.48,ACH,0,none
txn_396c8c272b,acct_25de434246,dev_0e19785d79,acct_bf6737510b,2026-01-13 20:15:01.017868,72.99,ACH,0,none
txn_85c5180934,acct_a06d3bd7c7,dev_8e53cfae55,acct_b699485fe5,2026-01-13 20:15:37.372443,149.05,RTP,0,none
txn_0099ee4d04,acct_2e59359251,dev_dcdd4af666,acct_7fa00fd83b,2026-01-13 20:16:04.292234,62.64,ACH,0,none
txn_3f2bf040c3,acct_ed94b24b2a,dev_5101765e7f,acct_8024d19d09,2026-01-13 20:16:16.548402,79.26,Wire,0,none
txn_173da23c65,acct_d2c7af6662,dev_bafc984faa,acct_a8d0e155fd,2026-01-13 20:18:13.543319,331.04,ACH,0,none
txn_d025e611a4,acct_fe56249a89,dev_1dd63e9b58,acct_c5910933c3,2026-01-13 20:20:21.101758,82.94,RTP,0,none
txn_13072fb6c9,acct_3a46049984,dev_7c9a49dc4a,acct_96661797a0,2026-01-13 20:22:08.447511,219.1,ACH,0,none
txn_e9bbdc902d,acct_e20a3dc441,dev_ece8c8fae1,acct_3f2b57c6de,2026-01-13 20:29:56.203315,20.03,Wire,0,none
txn_22858ae96e,acct_dd23ba9d40,dev_c00bf6c05c,acct_f6f4eb4923,2026-01-13 20:35:25.843927,87.09,ACH,0,none
txn_51fee08e55,acct_67181406a7,dev_5731dba8c1,acct_8ede88344c,2026-01-13 20:46:06.849156,126.92,ACH,0,none
txn_92fbeb7a8e,acct_261a3b8403,dev_7194392386,acct_4d656c47d5,2026-01-13 21:03:16.421116,29.19,Check,0,none
txn_23f2011eae,acct_8706ef8f0c,dev_5e8736645d,acct_587e269a51,2026-01-13 21:19:31.586459,9.29,ACH,0,none
txn_8bfa03690c,acct_97fc93d590,dev_f77d3e7718,acct_11ef599726,2026-01-13 21:19:33.725290,13.42,ACH,0,none
txn_ec8b975894,acct_e0ccdf7969,dev_0e3e7784e1,acct_8325bf6d8e,2026-01-13 21:30:18.574453,11.04,ACH,0,none
txn_c38b9f3175,acct_e51f8d3f4d,dev_2a0e936bdb,acct_79bfa73e84,2026-01-13 21:31:35.813979,116.31,ACH,0,none
txn_7f0f6538e0,acct_2cfd261f09,dev_1f0344822f,acct_95f6b75806,2026-01-13 21:31:51.420970,40.79,RTP,0,none
txn_181897bf9c,acct_acc8b86869,dev_85b9c580bf,acct_143b911d43,2026-01-13 21:32:15.375736,20.4,ACH,0,none
txn_6f81a34deb,acct_ab3eec18a9,dev_66a6b57a95,acct_608be6b367,2026-01-13 21:38:37.717539,1574.85,Wire,0,none
txn_642bd946f6,acct_8211ca60cd,dev_07c4368d9c,acct_cb00d9c381,2026-01-13 21:52:40.969467,571.75,RTP,0,none
txn_2b702f16bd,acct_91167a8243,dev_34d73e70f0,acct_47acb6ef65,2026-01-13 21:54:05.336654,35.34,RTP,0,none
txn_e2fe832f7f,acct_61c969a44d,dev_581b653177,acct_9df3b26b3d,2026-01-13 21:56:17.634863,536.05,RTP,0,none
txn_a3076563e5,acct_a17127e53e,dev_f1dbc83dc9,acct_95f6b75806,2026-01-13 21:56:57.382748,53.9,ACH,0,none
txn_d6708a973b,acct_cbbf1b3677,dev_69d9473d88,acct_c92a67e8c2,2026-01-13 22:02:46.248571,461.81,ACH,0,none
txn_aa87c80896,acct_a5520e2a4d,dev_1df7022e67,acct_14d0b9b073,2026-01-13 22:19:10.571763,1414.7,RTP,0,none
txn_22ce158015,acct_d0be352238,dev_5e45a77bb8,acct_67f51cc65b,2026-01-13 22:26:16.251628,44.23,RTP,0,none
txn_4c90d59713,acct_13a4b587c3,dev_421952afac,acct_de89b96439,2026-01-13 22:34:28.640004,87.81,ACH,0,none
txn_9627449e0f,acct_f7162e0c89,dev_3053824cc4,acct_8f8878adad,2026-01-13 22:39:31.566286,188.6,ACH,0,none
txn_10a3af7975,acct_be991abedf,dev_26b6de2b7b,acct_3d996cb925,2026-01-13 22:39:40.493412,378.89,Check,0,none
txn_b8d20e26ff,acct_dde3159343,dev_79b6988dbc,acct_2b84d3a681,2026-01-13 22:53:39.504195,179.88,ACH,0,none
txn_514c3f5c33,acct_67780f0c6e,dev_eda4020ace,acct_b0ea5267b3,2026-01-13 23:06:09.131078,757.67,RTP,0,none
txn_dc729175bc,acct_3da805c125,dev_330cea9838,acct_eded6540af,2026-01-13 23:19:09.428272,132.2,ACH,0,none
txn_7978d5e6ff,acct_acccf38da2,dev_105d034b9d,acct_b1d804d067,2026-01-13 23:26:08.612509,930.75,ACH,0,none
txn_a18f24c667,acct_74c0692a33,dev_3e14156df4,acct_493736e857,2026-01-13 23:29:03.897520,147.34,ACH,0,none
txn_8a8f3b1b33,acct_1e171c1901,dev_de41faaecc,acct_9503b5723e,2026-01-13 23:36:33.917059,121.91,ACH,0,none
txn_ef7d8750bf,acct_35eb17080b,dev_3eb046ba3f,acct_1afe618a86,2026-01-13 23:38:34.002414,140.7,RTP,0,none
txn_01fcbc5424,acct_317b09bd1e,dev_ed81d8965b,acct_f656fc96d2,2026-01-13 23:42:56.937170,59.77,Check,0,none
txn_ec5d45ead1,acct_8ae9c69e85,dev_c8e7e38527,acct_eac0fc2062,2026-01-14 00:06:13.645258,32.21,ACH,0,none
txn_e7212227b1,acct_49fd887b98,dev_84a47dcb48,acct_c1808baaeb,2026-01-14 00:10:08.187717,16.81,ACH,0,none
txn_8584e0ebc9,acct_38a0a6455b,dev_340e6bc6b8,acct_42f3a66854,2026-01-14 00:25:27.607140,53.53,ACH,0,none
txn_e910f0683c,acct_d3a3f4581c,dev_3abf54b2b4,acct_0e8dacac0d,2026-01-14 00:35:50.685060,33.1,ACH,0,none
txn_e1cf6e465a,acct_b4bd5fc447,dev_89f2c9d5c5,acct_5100dfad22,2026-01-14 00:36:26.095796,1544.55,RTP,0,none
txn_2f674ecc07,acct_b86646c103,dev_4e9eea37a4,acct_42f13f30dc,2026-01-14 00:40:21.207944,90.88,ACH,0,none
txn_4585b2bead,acct_9bf9892070,dev_2f812b34e2,acct_ee721de8ee,2026-01-14 00:40:28.068280,175.63,ACH,0,none
txn_5be94eb056,acct_bf74f30f2f,dev_8d6c5f9bdf,acct_8f15df23c3,2026-01-14 00:40:34.257341,786.44,ACH,0,none
txn_0fb0905730,acct_fa7a2c3677,dev_cbed71023c,acct_47aad4b295,2026-01-14 00:40:48.407819,116.01,ACH,0,none
txn_88593933c0,acct_163944fb94,dev_32de532611,acct_29114ec9f1,2026-01-14 00:41:57.853410,628.97,RTP,0,none
txn_e5240a4f42,acct_e3dc604674,dev_84135b024c,acct_5b288361e1,2026-01-14 00:42:19.029247,177.52,ACH,0,none
txn_506f818f67,acct_ec02803661,dev_5dfa9c66cf,acct_5a4d5edfa3,2026-01-14 00:43:21.463281,141.77,Check,0,none
txn_6f429d0cb8,acct_b4d4eda046,dev_13ffc2650f,acct_12e3210952,2026-01-14 00:57:23.691814,25.44,ACH,0,none
txn_bdd7846cbf,acct_76b3ba52c8,dev_b24b0735eb,acct_66bd59772f,2026-01-14 01:05:39.164799,80.1,Wire,0,none
txn_4106065634,acct_1ebd1ea177,dev_3cee29149f,acct_7c7147c299,2026-01-14 01:10:36.044998,221.21,RTP,0,none
txn_8aec3230bd,acct_ba279badd8,dev_704d68d70f,acct_e99eb7228b,2026-01-14 01:17:31.371423,93.73,ACH,0,none
txn_31319f1b3d,acct_4273d7563e,dev_05f8c6ae29,acct_a67111d5fc,2026-01-14 01:19:26.090934,32.64,Check,0,none
txn_658ec36cab,acct_3a5b52cc26,dev_3e8132a7f2,acct_c25513e567,2026-01-14 01:28:48.996430,207.8,Wire,0,none
txn_348faf840d,acct_e7e3decbb9,dev_3614426137,acct_4ef4b336f7,2026-01-14 01:48:36.300885,81.23,Check,0,none
txn_efb7e37c9a,acct_c021d750de,dev_676579157d,acct_c058e24349,2026-01-14 01:55:33.923457,12.82,Wire,0,none
txn_f9bfecb0cc,acct_7c7147c299,dev_38b6dacda3,acct_fe17dccf86,2026-01-14 02:10:07.829795,344.53,ACH,0,none
txn_958289e5fa,acct_5eaf0f06bf,dev_abf5286012,acct_a128a942fc,2026-01-14 02:28:27.669267,79.64,Wire,0,none
txn_c01563a84c,acct_bde5d5007c,dev_d364a76cce,acct_c8ac16e553,2026-01-14 02:31:26.830449,138.76,ACH,0,none
txn_e4170e8938,acct_6694361bce,dev_8326316ce2,acct_3d996cb925,2026-01-14 02:36:56.528388,121.84,RTP,0,none
txn_50cc19b4e0,acct_91914216f8,dev_faec0055f4,acct_365967ea42,2026-01-14 02:44:33.802176,38.72,ACH,0,none
txn_de2142e301,acct_a5c6fb4328,dev_19ed3484df,acct_bf74f30f2f,2026-01-14 02:58:54.163305,87.53,ACH,0,none
txn_9e5ff742ad,acct_0ebbc1d21b,dev_55945aaf73,acct_b4688deed2,2026-01-14 03:21:21.484550,51.35,ACH,0,none
txn_d3a9ab2d2f,acct_b1bf95f432,dev_a4f2ce040b,acct_1c0054e594,2026-01-14 03:28:35.051757,68.64,Check,0,none
txn_8d26c846f2,acct_1395161495,dev_6881f1aec0,acct_8bedf551c1,2026-01-14 03:28:49.726777,18.77,Wire,0,none
txn_445957ff36,acct_d6dcef14eb,dev_75bac2cbd4,acct_7a657c77cc,2026-01-14 03:29:18.296300,8.34,Check,0,none
txn_649ffd025b,acct_4f4d63cac1,dev_6c2bb2a178,acct_0d9caaa93b,2026-01-14 03:34:56.569262,268.06,RTP,0,none
txn_29547464a1,acct_1111b4eb31,dev_13c5aac2a0,acct_417ec29195,2026-01-14 03:53:08.138973,57.04,Wire,0,none
txn_8928632138,acct_099f50fac3,dev_4b14577d23,acct_bcc7a2aeee,2026-01-14 03:56:24.717071,68.72,ACH,0,none
txn_c98e418342,acct_eed378e194,dev_e1f215a76d,acct_9bd2a756d3,2026-01-14 03:56:38.447526,197.94,Wire,0,none
txn_2d05449087,acct_50521a11cf,dev_bd851a6071,acct_9173015110,2026-01-14 04:04:35.689729,620.73,Wire,0,none
txn_9cc68a968e,acct_5163ae9f54,dev_f911e0c630,acct_ac32de19bd,2026-01-14 04:12:01.689041,198.82,RTP,0,none
txn_1e368af931,acct_6cd3c56a15,dev_80d56f5e0a,acct_aae009f2de,2026-01-14 04:22:39.255905,31.08,RTP,0,none
txn_e894094ea2,acct_d3b10e53a2,dev_e01cec9c92,acct_3e78b1f8b4,2026-01-14 04:30:35.840628,169.34,ACH,0,none
txn_d6ad6fd4fd,acct_f6b4126052,dev_a2aa9f0c59,acct_e047839856,2026-01-14 04:33:50.236159,352.62,Wire,0,none
txn_23982b9fd1,acct_c67c9e1fd7,dev_875176646f,acct_8274684f26,2026-01-14 04:39:43.001776,158.56,Wire,0,none
txn_829ce3cdd8,acct_c05806186c,dev_17c566f998,acct_7bcf9c3374,2026-01-14 04:56:53.011927,131.5,Wire,0,none
txn_d118c0547c,acct_9b5634a94e,dev_2469342434,acct_49ba0661b6,2026-01-14 04:58:25.546651,34.86,RTP,0,none
txn_c6fd15ab06,acct_b0c9551977,dev_1a1513d913,acct_9b842ea99c,2026-01-14 05:06:38.529419,50.33,Wire,0,none
txn_d50e608ecb,acct_a6397ef97f,dev_ebf21bc017,acct_e8ce6733e8,2026-01-14 05:06:46.664228,16.16,ACH,0,none
txn_e7f4bb268c,acct_0527cb85a3,dev_a0f660d98b,acct_789f6439dd,2026-01-14 05:07:21.373989,412.25,RTP,0,none
txn_91424048f6,acct_455a97d4d7,dev_3e245ac0e6,acct_9342880f71,2026-01-14 05:17:33.344603,225.05,RTP,0,none
txn_5b35a2484d,acct_66b2e0e388,dev_5c2278e0a6,acct_e3dc604674,2026-01-14 05:22:11.359591,240.39,RTP,0,none
txn_d65f2a97c4,acct_a68fffe794,dev_1159214c66,acct_7d24b2c55b,2026-01-14 05:30:22.639332,36.9,Check,0,none
txn_4bcf117b97,acct_d04fdc50b4,dev_8bc8e245c6,acct_78cf16c4f0,2026-01-14 05:30:24.858971,90.93,ACH,0,none
txn_1a9548d9a9,acct_40b488e232,dev_ec2061c525,acct_57019d4a92,2026-01-14 05:33:54.418299,72.16,ACH,0,none
txn_24eae961ff,acct_5dafd15159,dev_9f75d81ca1,acct_c4be302b22,2026-01-14 05:40:48.256791,5.71,ACH,0,none
txn_8a07f24343,acct_2f6dd90abe,dev_de1d488f4e,acct_8c684573f7,2026-01-14 05:48:13.149967,130.19,ACH,0,none
txn_071131f950,acct_f7162e0c89,dev_3053824cc4,acct_65f6d91544,2026-01-14 05:50:03.193599,57.12,Wire,0,none
txn_ca69f86197,acct_68880975c2,dev_d4f958fb2a,acct_eca4e66257,2026-01-14 05:58:35.558080,69.67,ACH,0,none
txn_2d5a7f89f5,acct_dc0f19f562,dev_01423a870d,acct_acccf38da2,2026-01-14 06:00:02.633227,162.18,RTP,0,none
txn_d5d79a72c6,acct_04ab3b04fe,dev_679234c319,acct_31e798266c,2026-01-14 06:07:33.923038,78.91,ACH,0,none
txn_0c1b60c368,acct_49ba0661b6,dev_7a34195ae9,acct_325e224f96,2026-01-14 06:08:08.393375,156.65,Wire,0,none
txn_586fd73068,acct_a353d85c41,dev_7e3cee2c02,acct_f417edddb1,2026-01-14 06:08:21.030650,58.48,ACH,0,none
txn_602ac1f3e5,acct_824ff66941,dev_4d2f888aba,acct_980cc76bda,2026-01-14 06:09:45.208715,323.72,RTP,0,none
txn_77335c07ee,acct_e3d611f5d8,dev_f179657e17,acct_5477a9a1f0,2026-01-14 06:12:59.486727,23.92,Wire,0,none
txn_49b44bc1dc,acct_7c35f330ee,dev_755e4264f5,acct_44182fefe3,2026-01-14 06:16:57.160424,60.0,ACH,0,none
txn_64a625d655,acct_713def8663,dev_5f2bde1e3e,acct_c669efa486,2026-01-14 06:17:58.027341,372.25,RTP,0,none
txn_7eec739484,acct_408f27bae9,dev_3c0c0d7abb,acct_20e84b41ac,2026-01-14 06:30:15.587619,482.04,ACH,0,none
txn_10f824f5b4,acct_a4d3bad235,dev_ce62d05e82,acct_27db95d0e8,2026-01-14 06:41:42.220025,22.15,RTP,0,none
txn_adcacb09cc,acct_91d8f3b2cb,dev_336d099450,acct_d7399981f3,2026-01-14 06:42:50.679216,115.9,ACH,0,none
txn_394497dd7f,acct_7b0dab5e27,dev_7b39583376,acct_51d19ed836,2026-01-14 06:47:01.698499,30.7,RTP,0,none
txn_8135306d9b,acct_e1ea17556f,dev_025202a7bc,acct_f783f59472,2026-01-14 06:49:12.007739,175.12,ACH,0,none
txn_73b00c165b,acct_9d02841c59,dev_b91e9a340f,acct_a6e58d3d46,2026-01-14 06:49:30.888799,120.37,ACH,0,none
txn_5ec6fdac9f,acct_cd62bca468,dev_4803dad6d4,acct_62ddda7a1d,2026-01-14 07:05:21.789833,56.95,ACH,0,none
txn_bd1ba6b5be,acct_f93d8314d5,dev_4e5e97ceb5,acct_d23fafa474,2026-01-14 07:06:04.015163,17.26,RTP,0,none
txn_134967259c,acct_832411e920,dev_a6d43065b0,acct_58fc88591c,2026-01-14 07:18:30.484769,174.16,ACH,0,none
txn_bc91884535,acct_4cc8f946df,dev_203f074489,acct_238366b2ae,2026-01-14 07:19:52.773217,155.16,ACH,0,none
txn_78f171221f,acct_1d510c72df,dev_97fa5ce82e,acct_792abf7703,2026-01-14 07:22:07.006599,1180.89,ACH,0,none
txn_35f33fe086,acct_7a657c77cc,dev_9dd9c81c5c,acct_c512995452,2026-01-14 07:29:29.608655,256.35,Check,0,none
txn_56ca5ad9b3,acct_3b99348f81,dev_706919f73f,acct_1485fad673,2026-01-14 07:37:34.834670,20.15,RTP,0,none
txn_e709826a51,acct_2cb0105198,dev_9df29152ab,acct_f656fc96d2,2026-01-14 07:52:47.579279,181.98,ACH,0,none
txn_dfca2914b5,acct_266ff0f63d,dev_fe2bbb3710,acct_f2b2c56917,2026-01-14 08:00:07.543448,333.58,RTP,0,none
txn_685aae3a7d,acct_8706ef8f0c,dev_5e8736645d,acct_43c551aceb,2026-01-14 08:14:34.607316,188.55,ACH,0,none
txn_fc6ee028a0,acct_1ec920c34a,dev_3861957d6d,acct_00d54bfdda,2026-01-14 08:24:31.919514,266.63,ACH,0,none
txn_aa44c5cc8a,acct_fe24167a35,dev_d9e8614a0f,acct_8541161524,2026-01-14 08:32:28.620567,99.71,ACH,0,none
txn_d62b34a79b,acct_d0b24cf51c,dev_f43ef22e87,acct_c9ac14880c,2026-01-14 08:42:00.824993,27.07,RTP,0,none
txn_23aebf903e,acct_d929fca352,dev_6a4de8f0c6,acct_2e329dc51b,2026-01-14 08:47:33.305192,494.36,ACH,0,none
txn_ad3778c21b,acct_a945511774,dev_61b219fa75,acct_37c18aa514,2026-01-14 08:48:29.368824,139.62,RTP,0,none
txn_65f84481ac,acct_fbe3b9dbca,dev_f090328c35,acct_f4db0a8244,2026-01-14 08:54:24.202615,104.39,Check,0,none
txn_2111ddf455,acct_89e76c896e,dev_62dab7dd1e,acct_14d0b9b073,2026-01-14 09:15:21.446618,269.59,Wire,0,none
txn_e65cf6575f,acct_7b0dab5e27,dev_7b39583376,acct_8163fca587,2026-01-14 09:25:26.886886,190.1,Check,0,none
txn_49334d2b8d,acct_777a772689,dev_3d79dffd90,acct_58fc88591c,2026-01-14 09:27:41.009470,173.59,Check,0,none
txn_d1515cca53,acct_99df71571a,dev_3fe7bfa17d,acct_12da8de537,2026-01-14 09:30:32.929357,71.64,ACH,0,none
txn_31f0290b48,acct_55cc1ab7a6,dev_5674ecc1bc,acct_4accf8b288,2026-01-14 09:37:18.120565,171.59,ACH,0,none
txn_77db9a5b1b,acct_0101af1878,dev_bf1fcfc691,acct_9283a29148,2026-01-14 09:40:52.387581,90.96,Check,0,none
txn_f742ec9ff4,acct_b9a7043f25,dev_599f342130,acct_e51f8d3f4d,2026-01-14 09:50:48.611786,74.33,ACH,0,none
txn_08f2551f2e,acct_91f41d7453,dev_fc5c6cba1f,acct_4bffef215b,2026-01-14 10:04:25.270113,86.37,ACH,0,none
txn_e0a8d42884,acct_095605d6aa,dev_e89ef22cbb,acct_c546e4b9a7,2026-01-14 10:07:14.089323,52.59,RTP,0,none
txn_9f23a6bd3e,acct_0a5a977a8e,dev_790700a1b2,acct_cb7350ce18,2026-01-14 10:12:39.717912,398.72,ACH,0,none
txn_0ca8bc470c,acct_da1a6eceb9,dev_7d5e172355,acct_e4e0e07f84,2026-01-14 10:18:45.582677,29.55,Check,0,none
txn_1b0517cd78,acct_f060af70b7,dev_b27e03bfd4,acct_934607d5db,2026-01-14 10:39:34.227391,133.62,ACH,0,none
txn_426dcbacdd,acct_0f073451ef,dev_ca06b222d3,acct_4d656c47d5,2026-01-14 10:39:58.932420,781.04,Wire,0,none
txn_7ff5d6bf2c,acct_9be9e820b5,dev_7a5f47e461,acct_0ef5743a73,2026-01-14 10:48:22.967426,118.28,RTP,0,none
txn_8d6f94b90b,acct_e8735dc01c,dev_ddf6ca9da9,acct_ae05408871,2026-01-14 10:54:00.664358,46.95,RTP,0,none
txn_2ebfc1d619,acct_26f6607807,dev_0100a4d315,acct_55a7053da6,2026-01-14 11:02:53.450301,154.55,ACH,0,none
txn_9c32d80e13,acct_5f35c42065,dev_8410808ed3,acct_cf95caacd8,2026-01-14 11:32:57.517940,225.47,Wire,0,none
txn_bd9b441904,acct_bf77c273e8,dev_ab9a451fb9,acct_1ccb98b42c,2026-01-14 11:42:48.445037,11570.81,ACH,1,mule_layering
txn_8aa7e44bd0,acct_b45c4c3f4c,dev_95f2ba1127,acct_c906f4fafc,2026-01-14 11:44:30.131784,374.66,RTP,0,none
txn_47f272a549,acct_0c9d86cbff,dev_b6000a4c12,acct_f8082fd777,2026-01-14 11:54:14.812087,266.73,ACH,0,none
txn_3dee05341a,acct_b8cd3a8105,dev_5380cfbb8a,acct_a3b971b981,2026-01-14 12:04:42.654930,97.17,RTP,0,none
txn_f8b489888f,acct_71a15223f8,dev_008c2f99d9,acct_4db42860ac,2026-01-14 12:07:45.659894,811.15,Check,0,none
txn_6da06f3c3a,acct_ca4732f5ac,dev_ea5858985e,acct_8f6b9e46e9,2026-01-14 12:09:43.115805,105.11,RTP,0,none
txn_27f011dc29,acct_3e78b1f8b4,dev_4b7862e057,acct_f8870769a8,2026-01-14 12:13:33.977974,199.0,RTP,0,none
txn_853c14d315,acct_bf6737510b,dev_109950c90b,acct_39ca23375e,2026-01-14 12:13:44.708389,12.53,RTP,0,none
txn_9258b1bafe,acct_b930d21490,dev_438f42c83e,acct_584abb75ac,2026-01-14 12:16:14.424391,16.62,ACH,0,none
txn_9d4be67cd2,acct_bab1a7b85b,dev_8ff49df3b7,acct_6ecea8094d,2026-01-14 12:30:22.363084,21.02,RTP,0,none
txn_c3dca1f905,acct_da825abf30,dev_8c120fcc0b,acct_f60d674862,2026-01-14 12:38:48.067163,171.94,ACH,0,none
txn_a1b8c765ea,acct_f449cc6a7c,dev_4eb4b8156c,acct_a507b15226,2026-01-14 12:44:21.594458,64.44,ACH,0,none
txn_86f1baf6ac,acct_526c1932c7,dev_8cd5f93db8,acct_4e0dae7e6c,2026-01-14 12:44:50.682109,15.51,RTP,0,none
txn_0f96a70d28,acct_17142742e4,dev_16e527e94d,acct_8c32493999,2026-01-14 12:55:32.435281,222.16,RTP,0,none
txn_2bd8ca22ef,acct_f2ef9c45ba,dev_b96cf54ecd,acct_d5c4768b6f,2026-01-14 13:00:52.897585,100.57,ACH,0,none
txn_c56d81ef7f,acct_7817eefbd8,dev_b040c4bf66,acct_b17fbca850,2026-01-14 13:05:22.823327,156.24,Check,0,none
txn_9344dedaaa,acct_440dc519d4,dev_a117f71e84,acct_1f5d0025ae,2026-01-14 13:13:41.184233,90.1,ACH,0,none
txn_9d82994cd9,acct_ab992a4934,dev_97d03692ef,acct_1e63af4123,2026-01-14 13:29:26.465198,101.79,ACH,0,none
txn_091472040d,acct_4a8900effc,dev_d9aa30a1c1,acct_9a11c117dd,2026-01-14 13:44:56.219014,187.05,ACH,0,none
txn_2ce8b88dab,acct_47a33e51c2,dev_a3b35c877f,acct_e42698d599,2026-01-14 13:59:11.010047,69.92,RTP,0,none
txn_4b44da8d93,acct_5c96a9abfb,dev_23bc711ab7,acct_622faa230a,2026-01-14 14:12:12.010505,144.59,ACH,0,none
txn_be7c846de8,acct_601f84286a,dev_606fb0127f,acct_b5d7a71ee2,2026-01-14 14:24:43.882626,84.17,RTP,0,none
txn_73d119779e,acct_bc6d6002bf,dev_c307c96f5c,acct_887a410b83,2026-01-14 14:29:42.435339,561.81,ACH,0,none
txn_988898da35,acct_e16d4a39e5,dev_251c80c2b1,acct_3d448ec4c3,2026-01-14 14:44:38.213508,62.32,ACH,0,none
txn_89e4dc2302,acct_18548cee48,dev_c887aa87c3,acct_bce0c08b19,2026-01-14 14:50:10.313321,238.41,Wire,0,none
txn_742254fccb,acct_108f726d9e,dev_09aa4d8a41,acct_c681885692,2026-01-14 14:53:20.178881,387.5,ACH,0,none
txn_b703e73cc4,acct_d7031714b1,dev_2514630f17,acct_a350e6d5f8,2026-01-14 14:54:05.492280,35.19,RTP,0,none
txn_f23b108ba8,acct_68880975c2,dev_d4f958fb2a,acct_c56a42d734,2026-01-14 15:04:37.625638,82.64,RTP,0,none
txn_1fb207765d,acct_8321767532,dev_60ec0a6fe2,acct_a3c152b849,2026-01-14 15:07:55.960038,20.97,ACH,0,none
txn_0fa6563756,acct_4c1d79693d,dev_190c763360,acct_44e416e321,2026-01-14 15:09:35.168109,21.47,Check,0,none
txn_632c0aa5df,acct_093119b80c,dev_37b3137eeb,acct_c681885692,2026-01-14 15:20:06.043440,34.36,RTP,0,none
txn_3d41489461,acct_540cc4c493,dev_50ea95feed,acct_0402a69a65,2026-01-14 15:23:46.934771,263.02,RTP,0,none
txn_f3b9255973,acct_cc6df72315,dev_3054350769,acct_cc6df72315,2026-01-14 15:32:45.287708,129.21,ACH,0,none
txn_ff6c1620e4,acct_0b9457965c,dev_fc9b25c439,acct_48d4d38513,2026-01-14 15:48:10.047294,242.96,ACH,0,none
txn_70bae39c24,acct_32b0c67e12,dev_ac57ed9bfa,acct_3997021b5e,2026-01-14 15:53:37.202361,49.61,ACH,0,none
txn_98dd519ee5,acct_9f1046c2bf,dev_57e11d0cea,acct_343e05e29b,2026-01-14 15:58:19.764884,254.39,Wire,0,none
txn_38f3628f10,acct_a5befce64e,dev_32775c5154,acct_0a5e1c5eb1,2026-01-14 16:04:36.406580,363.25,RTP,0,none
txn_1ea801886e,acct_0d0236fc3b,dev_708f01a5b6,acct_e7b33aeaf1,2026-01-14 16:10:24.537113,34.78,Wire,0,none
txn_3462c34bc6,acct_2f6dd90abe,dev_de1d488f4e,acct_af5be04c40,2026-01-14 16:10:39.850917,159.47,ACH,0,none
txn_aaee233589,acct_5de772a288,dev_8f4f9f7ff0,acct_ddc4f7a0c2,2026-01-14 16:12:01.629579,106.08,RTP,0,none
txn_cb404845d0,acct_89cc62e63a,dev_d6f8e167fa,acct_bada66863c,2026-01-14 16:16:09.860070,42.73,RTP,0,none
